jarvis_id,dimensionality,formula,elements,n_elements,gap_selected_eV,gap_method_selected,cutoff_wavelength_um_from_gap,cutoff_region,optb88vdw_bandgap_eV,mbj_bandgap_eV,hse_bandgap_eV,formation_energy_eV_per_atom,energy_above_hull_eV_per_atom,density_g_cm3,space_group_number,space_group_symbol,crystal_system,dielectric_x,dielectric_y,dielectric_z,dielectric_mean,avg_electron_mass_m0,avg_hole_mass_m0,bulk_modulus_GPa,shear_modulus_GPa,exfoliation_energy_meV_per_atom,max_IR_mode_cm-1,min_IR_mode_cm-1,spillage,icsd_ids,jarvis_url,source_dataset_doi,source_archive,source_type,evidence_scope,candidate_warning
JVASP-116743,3D,Sr3AlN3,Al;N;Sr,3,0.48,OptB88vdW,2.583004,SWIR (1-3 um),0.48,,,-1.04185,2.3713,4.105,176,P6_3/m,hexagonal,,,,,,,,,,,,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-116743,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-43339,3D,TiMnP2O8,Mn;O;P;Ti,4,0.48,OptB88vdW,2.583004,SWIR (1-3 um),0.48,,,-2.41005,3.1848,3.358,11,P2_1/m,monoclinic,19.0259,16.3766,13.2512,16.2179,2.606666666666667,2.2866666666666666,,,,,,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-43339,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-94961,3D,AlO3F3,Al;F;O,3,0.479,OptB88vdW,2.588397,SWIR (1-3 um),0.479,,,-0.76694,1.2715,2.336,160,R3m,trigonal,11.5219,11.5219,14.0682,12.370666666666667,,,,,,,,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-94961,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-161708,3D,Ba3Si4P6,Ba;P;Si,3,0.479,OptB88vdW,2.588397,SWIR (1-3 um),0.479,,,-0.74012,2.7456,3.691,11,P2_1/m,monoclinic,,,,,,,,,,,,,29261,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-161708,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-99669,3D,Bi2TeO2,Bi;O;Te,3,0.479,TBmBJ,2.588397,SWIR (1-3 um),0.0,0.479,,-1.01462,1.4016,9.247,139,I4/mmm,tetragonal,12.8652,16.7873,17.2097,15.620733333333334,,,77.48,35.67,,,,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-99669,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-50143,3D,Bi2TeO2,Bi;O;Te,3,0.479,TBmBJ,2.588397,SWIR (1-3 um),0.0,0.479,,-1.01462,1.4016,9.246,139,I4/mmm,tetragonal,17.1868,17.1867,12.4194,15.597633333333334,,,,,,,,0.184,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-50143,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-29594,3D,CuHgSeCl,Cl;Cu;Hg;Se,4,0.479,OptB88vdW,2.588397,SWIR (1-3 um),0.479,,,-0.28348,0.0,6.413,55,Pbam,orthorhombic,7.4033,9.1597,11.0733,9.212100000000001,0.3233333333333333,2.24,,,,,,,16450,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-29594,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-39685,3D,Li2TlBi,Bi;Li;Tl,3,0.479,TBmBJ,2.588397,SWIR (1-3 um),0.383,0.479,,-0.40409,0.3107,7.741,225,Fm-3m,cubic,81.448,81.448,81.448,81.448,0.0,0.0,31.67,21.64,,,,1.489,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-39685,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-112915,3D,Li4MnCo2O7,Co;Li;Mn;O,4,0.479,OptB88vdW,2.588397,SWIR (1-3 um),0.479,,,-1.89424,2.5536,4.536,12,C2/m,monoclinic,,,,,,,,,,,,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-112915,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-113258,3D,Li8VO5F,F;Li;O;V,4,0.479,OptB88vdW,2.588397,SWIR (1-3 um),0.479,,,-2.26514,1.6561,2.359,173,P6_3,hexagonal,3.521,3.521,3.2872,3.4430666666666667,,,,,,,,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-113258,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-44361,3D,LiV4CuO12,Cu;Li;O;V,4,0.479,OptB88vdW,2.588397,SWIR (1-3 um),0.479,,,-2.13211,3.1378,3.244,5,C2,monoclinic,12.4321,12.4546,10.2958,11.7275,,,,,,,,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-44361,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-141971,3D,Mn2VPO7,Mn;O;P;V,4,0.479,OptB88vdW,2.588397,SWIR (1-3 um),0.479,,,-2.15107,3.3993,3.87,8,Cm,monoclinic,70.6168,72.6453,72.4426,71.90156666666667,,,,,,,,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-141971,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-56635,3D,NaFeSe2O8,Fe;Na;O;Se,4,0.479,OptB88vdW,2.588397,SWIR (1-3 um),0.479,,,-0.97714,2.439,3.761,12,C2/m,monoclinic,9.745,11.1451,5.3618,8.750633333333331,,,,,,,,0.009,74001,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-56635,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-174741,3D,NaLa2RuO6,La;Na;O;Ru,4,0.479,OptB88vdW,2.588397,SWIR (1-3 um),0.479,,,-2.62075,2.3767,6.147,14,P2_1/c,monoclinic,6.7909,6.5449,6.3997,6.578499999999999,,,,,,,,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-174741,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-168809,3D,NdAgW2O8,Ag;Nd;O;W,4,0.479,OptB88vdW,2.588397,SWIR (1-3 um),0.479,,,-2.33788,3.5087,7.624,12,C2/m,monoclinic,,,,,,,,,,,,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-168809,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-133343,3D,Pr4NiS7,Ni;Pr;S,3,0.479,OptB88vdW,2.588397,SWIR (1-3 um),0.479,,,-1.75312,1.9951,4.867,173,P6_3,hexagonal,18.5888,18.5888,21.0016,19.393066666666666,,,,,,,,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-133343,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-140390,3D,Rb4MnAs2S8,As;Mn;Rb;S,4,0.479,OptB88vdW,2.588397,SWIR (1-3 um),0.479,,,-0.77223,1.6285,3.167,2,P-1,triclinic,,,,,,,,,,,,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-140390,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-70669,3D,SrBeBi,Be;Bi;Sr,3,0.479,TBmBJ,2.588397,SWIR (1-3 um),0.0,0.479,,-0.32029,0.5367,6.392,156,P3m1,trigonal,13.4073,13.4073,13.5717,13.4621,,,,,,,,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-70669,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-185103,3D,SrSnS2,S;Sn;Sr,3,0.479,OptB88vdW,2.588397,SWIR (1-3 um),0.479,,,-1.46056,0.5884,4.241,99,P4mm,tetragonal,14.7926,14.7926,11.1887,13.591299999999999,,,,,,,,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-185103,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-28886,3D,TeW2Se2S,S;Se;Te;W,4,0.479,TBmBJ,2.588397,SWIR (1-3 um),0.311,0.479,,-0.44154,3.9074,6.699,156,P3m1,trigonal,13.8817,13.8816,8.0551,11.939466666666666,,,2.86,4.62,,0.06,0.0,1.073,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-28886,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-154904,3D,Y6WO12,O;W;Y,3,0.479,OptB88vdW,2.588397,SWIR (1-3 um),0.479,,,-3.59891,3.4124,5.842,148,R-3,trigonal,,,,,,,,,,,,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-154904,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-154879,3D,Y6WO12,O;W;Y,3,0.479,OptB88vdW,2.588397,SWIR (1-3 um),0.479,,,-3.59891,3.4124,5.842,148,R-3,trigonal,,,,,,,,,,,,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-154879,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-145886,3D,Dy3SbO3,Dy;O;Sb,3,0.478,OptB88vdW,2.593812,SWIR (1-3 um),0.478,,,-3.04994,1.6942,8.4,12,C2/m,monoclinic,,,,,,,,,,,,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-145886,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-122336,3D,Li2MnFeB2O6,B;Fe;Li;Mn;O,5,0.478,OptB88vdW,2.593812,SWIR (1-3 um),0.478,,,-2.12064,3.1253,3.434,1,P1,triclinic,,,,,,,,,,,,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-122336,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-28946,3D,MoW3Se6S2,Mo;S;Se;W,4,0.478,OptB88vdW,2.593812,SWIR (1-3 um),0.478,,,-0.63371,4.2077,6.084,156,P3m1,trigonal,12.3586,12.3586,7.8925,10.8699,,,3.98,4.31,,0.05,0.0,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-28946,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-141504,3D,Na3NbN2,N;Na;Nb,3,0.478,OptB88vdW,2.593812,SWIR (1-3 um),0.478,,,-0.43578,2.4573,2.976,14,P2_1/c,monoclinic,,,,,,,,,,,,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-141504,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-151877,3D,PRuSe,P;Ru;Se,3,0.478,TBmBJ,2.593812,SWIR (1-3 um),0.363,0.478,,-0.46012,2.4697,6.932,14,P2_1/c,monoclinic,,,,,,,148.2,103.54,,,,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-151877,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-152691,3D,PRuSe,P;Ru;Se,3,0.478,TBmBJ,2.593812,SWIR (1-3 um),0.362,0.478,,-0.46013,2.4697,6.932,14,P2_1/c,monoclinic,,,,,,,148.19,103.49,,,,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-152691,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-8754,3D,Ta2I5,I;Ta,2,0.478,TBmBJ,2.593812,SWIR (1-3 um),0.0,0.478,,-0.01281,1.9265,6.306,1,P1,triclinic,16.4675,17.516,10.6913,14.891599999999999,0.0,0.0,19.94,12.45,,,,0.189,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-8754,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-28852,3D,TeWSe,Se;Te;W,3,0.478,OptB88vdW,2.593812,SWIR (1-3 um),0.478,,,-0.44217,2.929,9.169,164,P-3m1,trigonal,18.0136,18.0128,11.4498,15.825399999999997,,,52.03,38.26,,,,0.18,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-28852,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-28876,3D,W2Se3S,S;Se;W,3,0.478,OptB88vdW,2.593812,SWIR (1-3 um),0.478,,,-0.60198,3.9692,6.529,156,P3m1,trigonal,12.069,12.0689,7.8134,10.650433333333334,,,5.4,3.26,,0.02,0.0,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-28876,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-9963,3D,ZnCr2O4,Cr;O;Zn,3,0.478,OptB88vdW,2.593812,SWIR (1-3 um),0.478,,,-1.86474,2.6087,5.695,63,Cmcm,orthorhombic,235.1928,123.8881,117.1309,158.73726666666667,,,,,,,,0.004,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-9963,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-134329,3D,AgI3,Ag;I,2,0.477,TBmBJ,2.599249,SWIR (1-3 um),0.0,0.477,,-0.11277,0.0,5.607,2,P-1,triclinic,5.8534,11.0288,27.1622,14.681466666666665,,,23.69,8.61,,,,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-134329,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-101828,3D,H2C4S2O,C;H;O;S,4,0.477,OptB88vdW,2.599249,SWIR (1-3 um),0.477,,,-0.02419,4.6605,2.041,6,Pm,monoclinic,9.0863,6.794,3.2185,6.366266666666665,,,,,,,,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-101828,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-146094,3D,H2W2O7,H;O;W,3,0.477,OptB88vdW,2.599249,SWIR (1-3 um),0.477,,,-1.79515,3.9939,5.803,43,Fdd2,orthorhombic,,,,,,,,,,,,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-146094,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
JVASP-155063,3D,K2Mn3V2H2O10,H;K;Mn;O;V,5,0.477,OptB88vdW,2.599249,SWIR (1-3 um),0.477,,,-1.97873,3.136,3.536,12,C2/m,monoclinic,,,,,,,,,,,,,,https://jarvis.nist.gov/jarvisdft/dft_3d/JVASP-155063,10.6084/m9.figshare.6815699.v11,jdft_3d-9-24-2025.json,DFT database,computed material properties; no detector-device validation implied,"Gap-derived spectral screening only. Verify direct/indirect gap, optical absorption, defects, stability, toxicity, growth feasibility, and experimental detector metrics."
